,video,method,scenario,name,value
4088,64,ours,synth,psnr,3
4089,64,ours,fixed,ssim,8
4090,64,ours,removal,ssim,8
4091,64,ours,synth,ssim,6
4092,64,ours,fixed,lpips,7
4093,64,ours,removal,lpips,8
4094,64,ours,synth,lpips,2
4095,65,kim,fixed,psnr,2
4096,65,kim,removal,psnr,0
4097,65,kim,synth,psnr,6
4098,65,kim,fixed,ssim,1
4099,65,kim,removal,ssim,3
4100,65,kim,synth,ssim,8
4101,65,kim,fixed,lpips,0
4102,65,kim,removal,lpips,0
4103,65,kim,synth,lpips,4
4104,65,newson,fixed,psnr,1
4105,65,newson,removal,psnr,8
4106,65,newson,synth,psnr,3
4107,65,newson,fixed,ssim,0
4108,65,newson,removal,ssim,4
4109,65,newson,synth,ssim,0
4110,65,newson,fixed,lpips,3
4111,65,newson,removal,lpips,6
4112,65,newson,synth,lpips,6
4113,65,xu,fixed,psnr,9
4114,65,xu,removal,psnr,3
4115,65,xu,synth,psnr,3
4116,65,xu,fixed,ssim,4
4117,65,xu,removal,ssim,1
4118,65,xu,synth,ssim,8
4119,65,xu,fixed,lpips,9
4120,65,xu,removal,lpips,7
4121,65,xu,synth,lpips,1
4122,65,lee,fixed,psnr,7
4123,65,lee,removal,psnr,9
4124,65,lee,synth,psnr,6
4125,65,lee,fixed,ssim,4
4126,65,lee,removal,ssim,7
4127,65,lee,synth,ssim,4
4128,65,lee,fixed,lpips,5
4129,65,lee,removal,lpips,1
4130,65,lee,synth,lpips,7
4131,65,huang,fixed,psnr,4
4132,65,huang,removal,psnr,7
4133,65,huang,synth,psnr,8
4134,65,huang,fixed,ssim,8
4135,65,huang,removal,ssim,1
4136,65,huang,synth,ssim,7
4137,65,huang,fixed,lpips,1
4138,65,huang,removal,lpips,6
4139,65,huang,synth,lpips,8
4140,65,oh,fixed,psnr,6
4141,65,oh,removal,psnr,7
4142,65,oh,synth,psnr,4
4143,65,oh,fixed,ssim,5
4144,65,oh,removal,ssim,2
4145,65,oh,synth,ssim,5
4146,65,oh,fixed,lpips,7
4147,65,oh,removal,lpips,7
4148,65,oh,synth,lpips,5
4149,65,ours,fixed,psnr,0
4150,65,ours,removal,psnr,6
4151,65,ours,synth,psnr,8
4152,65,ours,fixed,ssim,1
4153,65,ours,removal,ssim,6
4154,65,ours,synth,ssim,1
4155,65,ours,fixed,lpips,8
4156,65,ours,removal,lpips,5
4157,65,ours,synth,lpips,3
4158,66,kim,fixed,psnr,2
4159,66,kim,removal,psnr,9
4160,66,kim,synth,psnr,5
4161,66,kim,fixed,ssim,2
4162,66,kim,removal,ssim,3
4163,66,kim,synth,ssim,4
4164,66,kim,fixed,lpips,3
4165,66,kim,removal,lpips,8
4166,66,kim,synth,lpips,8
4167,66,newson,fixed,psnr,9
4168,66,newson,removal,psnr,1
4169,66,newson,synth,psnr,2
4170,66,newson,fixed,ssim,3
4171,66,newson,removal,ssim,0
4172,66,newson,synth,ssim,4
4173,66,newson,fixed,lpips,7
4174,66,newson,removal,lpips,3
4175,66,newson,synth,lpips,4
4176,66,xu,fixed,psnr,0
4177,66,xu,removal,psnr,8
4178,66,xu,synth,psnr,8
4179,66,xu,fixed,ssim,2
4180,66,xu,removal,ssim,5
4181,66,xu,synth,ssim,8
4182,66,xu,fixed,lpips,1
4183,66,xu,removal,lpips,6
4184,66,xu,synth,lpips,0
4185,66,lee,fixed,psnr,6
4186,66,lee,removal,psnr,1
4187,66,lee,synth,psnr,0
4188,66,lee,fixed,ssim,6
4189,66,lee,removal,ssim,8
4190,66,lee,synth,ssim,3
4191,66,lee,fixed,lpips,0
4192,66,lee,removal,lpips,1
4193,66,lee,synth,lpips,7
4194,66,huang,fixed,psnr,0
4195,66,huang,removal,psnr,0
4196,66,huang,synth,psnr,6
4197,66,huang,fixed,ssim,5
4198,66,huang,removal,ssim,0
4199,66,huang,synth,ssim,2
4200,66,huang,fixed,lpips,5
4201,66,huang,removal,lpips,5
4202,66,huang,synth,lpips,4
4203,66,oh,fixed,psnr,7
4204,66,oh,removal,psnr,5
4205,66,oh,synth,psnr,8
4206,66,oh,fixed,ssim,3
4207,66,oh,removal,ssim,2
4208,66,oh,synth,ssim,1
4209,66,oh,fixed,lpips,4
4210,66,oh,removal,lpips,5
4211,66,oh,synth,lpips,9
4212,66,ours,fixed,psnr,9
4213,66,ours,removal,psnr,9
4214,66,ours,synth,psnr,8
4215,66,ours,fixed,ssim,4
4216,66,ours,removal,ssim,9
4217,66,ours,synth,ssim,4
4218,66,ours,fixed,lpips,3
4219,66,ours,removal,lpips,0
4220,66,ours,synth,lpips,8
4221,67,kim,fixed,psnr,1
4222,67,kim,removal,psnr,3
4223,67,kim,synth,psnr,5
4224,67,kim,fixed,ssim,5
4225,67,kim,removal,ssim,1
4226,67,kim,synth,ssim,7
4227,67,kim,fixed,lpips,5
4228,67,kim,removal,lpips,1
4229,67,kim,synth,lpips,8
4230,67,newson,fixed,psnr,1
4231,67,newson,removal,psnr,4
4232,67,newson,synth,psnr,5
4233,67,newson,fixed,ssim,2
4234,67,newson,removal,ssim,3
4235,67,newson,synth,ssim,8
4236,67,newson,fixed,lpips,3
4237,67,newson,removal,lpips,0
4238,67,newson,synth,lpips,4
4239,67,xu,fixed,psnr,6
4240,67,xu,removal,psnr,7
4241,67,xu,synth,psnr,6
4242,67,xu,fixed,ssim,7
4243,67,xu,removal,ssim,4
4244,67,xu,synth,ssim,4
4245,67,xu,fixed,lpips,0
4246,67,xu,removal,lpips,8
4247,67,xu,synth,lpips,4
4248,67,lee,fixed,psnr,2
4249,67,lee,removal,psnr,2
4250,67,lee,synth,psnr,3
4251,67,lee,fixed,ssim,6
4252,67,lee,removal,ssim,7
4253,67,lee,synth,ssim,4
4254,67,lee,fixed,lpips,1
4255,67,lee,removal,lpips,5
4256,67,lee,synth,lpips,6
4257,67,huang,fixed,psnr,7
4258,67,huang,removal,psnr,6
4259,67,huang,synth,psnr,8
4260,67,huang,fixed,ssim,5
4261,67,huang,removal,ssim,4
4262,67,huang,synth,ssim,6
4263,67,huang,fixed,lpips,1
4264,67,huang,removal,lpips,0
4265,67,huang,synth,lpips,2
4266,67,oh,fixed,psnr,9
4267,67,oh,removal,psnr,4
4268,67,oh,synth,psnr,5
4269,67,oh,fixed,ssim,6
4270,67,oh,removal,ssim,9
4271,67,oh,synth,ssim,6
4272,67,oh,fixed,lpips,1
4273,67,oh,removal,lpips,9
4274,67,oh,synth,lpips,2
4275,67,ours,fixed,psnr,3
4276,67,ours,removal,psnr,2
4277,67,ours,synth,psnr,3
4278,67,ours,fixed,ssim,8
4279,67,ours,removal,ssim,7
4280,67,ours,synth,ssim,6
4281,67,ours,fixed,lpips,3
4282,67,ours,removal,lpips,0
4283,67,ours,synth,lpips,0
4284,68,kim,fixed,psnr,2
4285,68,kim,removal,psnr,0
4286,68,kim,synth,psnr,2
4287,68,kim,fixed,ssim,4
4288,68,kim,removal,ssim,0
4289,68,kim,synth,ssim,1
4290,68,kim,fixed,lpips,9
4291,68,kim,removal,lpips,9
4292,68,kim,synth,lpips,1
4293,68,newson,fixed,psnr,1
4294,68,newson,removal,psnr,0
4295,68,newson,synth,psnr,1
4296,68,newson,fixed,ssim,1
4297,68,newson,removal,ssim,6
4298,68,newson,synth,ssim,1
4299,68,newson,fixed,lpips,6
4300,68,newson,removal,lpips,7
4301,68,newson,synth,lpips,1
4302,68,xu,fixed,psnr,3
4303,68,xu,removal,psnr,6
4304,68,xu,synth,psnr,3
4305,68,xu,fixed,ssim,0
4306,68,xu,removal,ssim,1
4307,68,xu,synth,ssim,9
4308,68,xu,fixed,lpips,4
4309,68,xu,removal,lpips,4
4310,68,xu,synth,lpips,1
4311,68,lee,fixed,psnr,0
4312,68,lee,removal,psnr,0
4313,68,lee,synth,psnr,6
4314,68,lee,fixed,ssim,0
4315,68,lee,removal,ssim,6
4316,68,lee,synth,ssim,9
4317,68,lee,fixed,lpips,0
4318,68,lee,removal,lpips,8
4319,68,lee,synth,lpips,7
4320,68,huang,fixed,psnr,8
4321,68,huang,removal,psnr,9
4322,68,huang,synth,psnr,4
4323,68,huang,fixed,ssim,0
4324,68,huang,removal,ssim,3
4325,68,huang,synth,ssim,5
4326,68,huang,fixed,lpips,5
4327,68,huang,removal,lpips,3
4328,68,huang,synth,lpips,7
4329,68,oh,fixed,psnr,2
4330,68,oh,removal,psnr,0
4331,68,oh,synth,psnr,4
4332,68,oh,fixed,ssim,8
4333,68,oh,removal,ssim,1
4334,68,oh,synth,ssim,1
4335,68,oh,fixed,lpips,6
4336,68,oh,removal,lpips,7
4337,68,oh,synth,lpips,5
4338,68,ours,fixed,psnr,4
4339,68,ours,removal,psnr,8
4340,68,ours,synth,psnr,0
4341,68,ours,fixed,ssim,3
4342,68,ours,removal,ssim,0
4343,68,ours,synth,ssim,0
4344,68,ours,fixed,lpips,9
4345,68,ours,removal,lpips,5
4346,68,ours,synth,lpips,0
4347,69,kim,fixed,psnr,2
4348,69,kim,removal,psnr,8
4349,69,kim,synth,psnr,2
4350,69,kim,fixed,ssim,7
4351,69,kim,removal,ssim,8
4352,69,kim,synth,ssim,4
4353,69,kim,fixed,lpips,9
4354,69,kim,removal,lpips,5
4355,69,kim,synth,lpips,3
4356,69,newson,fixed,psnr,1
4357,69,newson,removal,psnr,1
4358,69,newson,synth,psnr,2
4359,69,newson,fixed,ssim,7
4360,69,newson,removal,ssim,5
4361,69,newson,synth,ssim,5
4362,69,newson,fixed,lpips,8
4363,69,newson,removal,lpips,5
4364,69,newson,synth,lpips,5
4365,69,xu,fixed,psnr,2
4366,69,xu,removal,psnr,2
4367,69,xu,synth,psnr,1
4368,69,xu,fixed,ssim,6
4369,69,xu,removal,ssim,5
4370,69,xu,synth,ssim,2
4371,69,xu,fixed,lpips,3
4372,69,xu,removal,lpips,2
4373,69,xu,synth,lpips,9
4374,69,lee,fixed,psnr,4
4375,69,lee,removal,psnr,9
4376,69,lee,synth,psnr,8
4377,69,lee,fixed,ssim,0
4378,69,lee,removal,ssim,8
4379,69,lee,synth,ssim,8
4380,69,lee,fixed,lpips,5
4381,69,lee,removal,lpips,6
4382,69,lee,synth,lpips,3
4383,69,huang,fixed,psnr,4
4384,69,huang,removal,psnr,2
4385,69,huang,synth,psnr,8
4386,69,huang,fixed,ssim,7
4387,69,huang,removal,ssim,4
4388,69,huang,synth,ssim,5
4389,69,huang,fixed,lpips,7
4390,69,huang,removal,lpips,9
4391,69,huang,synth,lpips,8
4392,69,oh,fixed,psnr,3
4393,69,oh,removal,psnr,7
4394,69,oh,synth,psnr,4
4395,69,oh,fixed,ssim,4
4396,69,oh,removal,ssim,0
4397,69,oh,synth,ssim,6
4398,69,oh,fixed,lpips,5
4399,69,oh,removal,lpips,5
4400,69,oh,synth,lpips,9
4401,69,ours,fixed,psnr,8
4402,69,ours,removal,psnr,2
4403,69,ours,synth,psnr,9
4404,69,ours,fixed,ssim,3
4405,69,ours,removal,ssim,8
4406,69,ours,synth,ssim,5
4407,69,ours,fixed,lpips,8
4408,69,ours,removal,lpips,0
4409,69,ours,synth,lpips,6
4410,70,kim,fixed,psnr,9
4411,70,kim,removal,psnr,0
4412,70,kim,synth,psnr,5
4413,70,kim,fixed,ssim,9
4414,70,kim,removal,ssim,5
4415,70,kim,synth,ssim,7
4416,70,kim,fixed,lpips,4
4417,70,kim,removal,lpips,4
4418,70,kim,synth,lpips,1
4419,70,newson,fixed,psnr,4
4420,70,newson,removal,psnr,3
4421,70,newson,synth,psnr,5
4422,70,newson,fixed,ssim,5
4423,70,newson,removal,ssim,3
4424,70,newson,synth,ssim,7
4425,70,newson,fixed,lpips,6
4426,70,newson,removal,lpips,5
4427,70,newson,synth,lpips,5
4428,70,xu,fixed,psnr,1
4429,70,xu,removal,psnr,5
4430,70,xu,synth,psnr,4
4431,70,xu,fixed,ssim,5
4432,70,xu,removal,ssim,2
4433,70,xu,synth,ssim,4
4434,70,xu,fixed,lpips,3
4435,70,xu,removal,lpips,8
4436,70,xu,synth,lpips,5
4437,70,lee,fixed,psnr,9
4438,70,lee,removal,psnr,5
4439,70,lee,synth,psnr,6
4440,70,lee,fixed,ssim,6
4441,70,lee,removal,ssim,0
4442,70,lee,synth,ssim,6
4443,70,lee,fixed,lpips,4
4444,70,lee,removal,lpips,9
4445,70,lee,synth,lpips,0
4446,70,huang,fixed,psnr,2
4447,70,huang,removal,psnr,2
4448,70,huang,synth,psnr,1
4449,70,huang,fixed,ssim,2
4450,70,huang,removal,ssim,4
4451,70,huang,synth,ssim,1
4452,70,huang,fixed,lpips,2
4453,70,huang,removal,lpips,4
4454,70,huang,synth,lpips,6
4455,70,oh,fixed,psnr,5
4456,70,oh,removal,psnr,2
4457,70,oh,synth,psnr,2
4458,70,oh,fixed,ssim,9
4459,70,oh,removal,ssim,4
4460,70,oh,synth,ssim,6
4461,70,oh,fixed,lpips,5
4462,70,oh,removal,lpips,3
4463,70,oh,synth,lpips,1
4464,70,ours,fixed,psnr,3
4465,70,ours,removal,psnr,6
4466,70,ours,synth,psnr,4
4467,70,ours,fixed,ssim,1
4468,70,ours,removal,ssim,4
4469,70,ours,synth,ssim,3
4470,70,ours,fixed,lpips,4
4471,70,ours,removal,lpips,8
4472,70,ours,synth,lpips,2
4473,71,kim,fixed,psnr,6
4474,71,kim,removal,psnr,7
4475,71,kim,synth,psnr,5
4476,71,kim,fixed,ssim,5
4477,71,kim,removal,ssim,6
4478,71,kim,synth,ssim,7
4479,71,kim,fixed,lpips,8
4480,71,kim,removal,lpips,0
4481,71,kim,synth,lpips,2
4482,71,newson,fixed,psnr,2
4483,71,newson,removal,psnr,1
4484,71,newson,synth,psnr,8
4485,71,newson,fixed,ssim,1
4486,71,newson,removal,ssim,3
4487,71,newson,synth,ssim,9
4488,71,newson,fixed,lpips,3
4489,71,newson,removal,lpips,4
4490,71,newson,synth,lpips,6
4491,71,xu,fixed,psnr,8
4492,71,xu,removal,psnr,7
4493,71,xu,synth,psnr,8
4494,71,xu,fixed,ssim,7
4495,71,xu,removal,ssim,7
4496,71,xu,synth,ssim,6
4497,71,xu,fixed,lpips,2
4498,71,xu,removal,lpips,7
4499,71,xu,synth,lpips,8
4500,71,lee,fixed,psnr,2
4501,71,lee,removal,psnr,2
4502,71,lee,synth,psnr,6
4503,71,lee,fixed,ssim,3
4504,71,lee,removal,ssim,8
4505,71,lee,synth,ssim,6
4506,71,lee,fixed,lpips,4
4507,71,lee,removal,lpips,5
4508,71,lee,synth,lpips,7
4509,71,huang,fixed,psnr,0
4510,71,huang,removal,psnr,9
4511,71,huang,synth,psnr,9
4512,71,huang,fixed,ssim,7
4513,71,huang,removal,ssim,6
4514,71,huang,synth,ssim,5
4515,71,huang,fixed,lpips,5
4516,71,huang,removal,lpips,0
4517,71,huang,synth,lpips,1
4518,71,oh,fixed,psnr,5
4519,71,oh,removal,psnr,0
4520,71,oh,synth,psnr,5
4521,71,oh,fixed,ssim,9
4522,71,oh,removal,ssim,3
4523,71,oh,synth,ssim,3
4524,71,oh,fixed,lpips,3
4525,71,oh,removal,lpips,0
4526,71,oh,synth,lpips,6
4527,71,ours,fixed,psnr,8
4528,71,ours,removal,psnr,7
4529,71,ours,synth,psnr,4
4530,71,ours,fixed,ssim,7
4531,71,ours,removal,ssim,8
4532,71,ours,synth,ssim,0
4533,71,ours,fixed,lpips,5
4534,71,ours,removal,lpips,2
4535,71,ours,synth,lpips,3
4536,72,kim,fixed,psnr,7
4537,72,kim,removal,psnr,3
4538,72,kim,synth,psnr,8
4539,72,kim,fixed,ssim,2
4540,72,kim,removal,ssim,1
4541,72,kim,synth,ssim,9
4542,72,kim,fixed,lpips,4
4543,72,kim,removal,lpips,6
4544,72,kim,synth,lpips,4
4545,72,newson,fixed,psnr,6
4546,72,newson,removal,psnr,7
4547,72,newson,synth,psnr,7
4548,72,newson,fixed,ssim,7
4549,72,newson,removal,ssim,2
4550,72,newson,synth,ssim,9
4551,72,newson,fixed,lpips,9
4552,72,newson,removal,lpips,4
4553,72,newson,synth,lpips,2
4554,72,xu,fixed,psnr,4
4555,72,xu,removal,psnr,9
4556,72,xu,synth,psnr,2
4557,72,xu,fixed,ssim,7
4558,72,xu,removal,ssim,9
4559,72,xu,synth,ssim,0
4560,72,xu,fixed,lpips,1
4561,72,xu,removal,lpips,4
4562,72,xu,synth,lpips,1
4563,72,lee,fixed,psnr,4
4564,72,lee,removal,psnr,4
4565,72,lee,synth,psnr,8
4566,72,lee,fixed,ssim,4
4567,72,lee,removal,ssim,3
4568,72,lee,synth,ssim,2
4569,72,lee,fixed,lpips,5
4570,72,lee,removal,lpips,5
4571,72,lee,synth,lpips,1
4572,72,huang,fixed,psnr,9
4573,72,huang,removal,psnr,9
4574,72,huang,synth,psnr,2
4575,72,huang,fixed,ssim,1
4576,72,huang,removal,ssim,5
4577,72,huang,synth,ssim,6
4578,72,huang,fixed,lpips,3
4579,72,huang,removal,lpips,8
4580,72,huang,synth,lpips,0
4581,72,oh,fixed,psnr,6
4582,72,oh,removal,psnr,1
4583,72,oh,synth,psnr,1
4584,72,oh,fixed,ssim,8
4585,72,oh,removal,ssim,3
4586,72,oh,synth,ssim,4
4587,72,oh,fixed,lpips,5
4588,72,oh,removal,lpips,7
4589,72,oh,synth,lpips,1
4590,72,ours,fixed,psnr,5
4591,72,ours,removal,psnr,6
4592,72,ours,synth,psnr,1
4593,72,ours,fixed,ssim,2
4594,72,ours,removal,ssim,5
4595,72,ours,synth,ssim,8
4596,72,ours,fixed,lpips,7
4597,72,ours,removal,lpips,9
4598,72,ours,synth,lpips,0
4599,73,kim,fixed,psnr,6
4600,73,kim,removal,psnr,3
4601,73,kim,synth,psnr,6
4602,73,kim,fixed,ssim,5
4603,73,kim,removal,ssim,1
4604,73,kim,synth,ssim,5
4605,73,kim,fixed,lpips,8
4606,73,kim,removal,lpips,2
4607,73,kim,synth,lpips,2
4608,73,newson,fixed,psnr,4
4609,73,newson,removal,psnr,1
4610,73,newson,synth,psnr,0
4611,73,newson,fixed,ssim,3
4612,73,newson,removal,ssim,4
4613,73,newson,synth,ssim,6
4614,73,newson,fixed,lpips,3
4615,73,newson,removal,lpips,4
4616,73,newson,synth,lpips,9
4617,73,xu,fixed,psnr,2
4618,73,xu,removal,psnr,7
4619,73,xu,synth,psnr,5
4620,73,xu,fixed,ssim,2
4621,73,xu,removal,ssim,4
4622,73,xu,synth,ssim,9
4623,73,xu,fixed,lpips,2
4624,73,xu,removal,lpips,1
4625,73,xu,synth,lpips,3
4626,73,lee,fixed,psnr,8
4627,73,lee,removal,psnr,2
4628,73,lee,synth,psnr,2
4629,73,lee,fixed,ssim,4
4630,73,lee,removal,ssim,9
4631,73,lee,synth,ssim,5
4632,73,lee,fixed,lpips,0
4633,73,lee,removal,lpips,2
4634,73,lee,synth,lpips,0
4635,73,huang,fixed,psnr,3
4636,73,huang,removal,psnr,5
4637,73,huang,synth,psnr,6
4638,73,huang,fixed,ssim,9
4639,73,huang,removal,ssim,5
4640,73,huang,synth,ssim,9
4641,73,huang,fixed,lpips,4
4642,73,huang,removal,lpips,7
4643,73,huang,synth,lpips,5
4644,73,oh,fixed,psnr,1
4645,73,oh,removal,psnr,1
4646,73,oh,synth,psnr,7
4647,73,oh,fixed,ssim,6
4648,73,oh,removal,ssim,1
4649,73,oh,synth,ssim,9
4650,73,oh,fixed,lpips,4
4651,73,oh,removal,lpips,2
4652,73,oh,synth,lpips,7
4653,73,ours,fixed,psnr,0
4654,73,ours,removal,psnr,2
4655,73,ours,synth,psnr,3
4656,73,ours,fixed,ssim,5
4657,73,ours,removal,ssim,8
4658,73,ours,synth,ssim,2
4659,73,ours,fixed,lpips,6
4660,73,ours,removal,lpips,2
4661,73,ours,synth,lpips,3
4662,74,kim,fixed,psnr,4
4663,74,kim,removal,psnr,7
4664,74,kim,synth,psnr,3
4665,74,kim,fixed,ssim,5
4666,74,kim,removal,ssim,4
4667,74,kim,synth,ssim,4
4668,74,kim,fixed,lpips,3
4669,74,kim,removal,lpips,9
4670,74,kim,synth,lpips,1
4671,74,newson,fixed,psnr,7
4672,74,newson,removal,psnr,4
4673,74,newson,synth,psnr,0
4674,74,newson,fixed,ssim,3
4675,74,newson,removal,ssim,9
4676,74,newson,synth,ssim,2
4677,74,newson,fixed,lpips,5
4678,74,newson,removal,lpips,1
4679,74,newson,synth,lpips,7
4680,74,xu,fixed,psnr,1
4681,74,xu,removal,psnr,1
4682,74,xu,synth,psnr,5
4683,74,xu,fixed,ssim,9
4684,74,xu,removal,ssim,9
4685,74,xu,synth,ssim,8
4686,74,xu,fixed,lpips,8
4687,74,xu,removal,lpips,6
4688,74,xu,synth,lpips,8
4689,74,lee,fixed,psnr,5
4690,74,lee,removal,psnr,7
4691,74,lee,synth,psnr,4
4692,74,lee,fixed,ssim,6
4693,74,lee,removal,ssim,1
4694,74,lee,synth,ssim,8
4695,74,lee,fixed,lpips,6
4696,74,lee,removal,lpips,0
4697,74,lee,synth,lpips,3
4698,74,huang,fixed,psnr,9
4699,74,huang,removal,psnr,7
4700,74,huang,synth,psnr,3
4701,74,huang,fixed,ssim,4
4702,74,huang,removal,ssim,8
4703,74,huang,synth,ssim,5
4704,74,huang,fixed,lpips,0
4705,74,huang,removal,lpips,8
4706,74,huang,synth,lpips,2
4707,74,oh,fixed,psnr,0
4708,74,oh,removal,psnr,2
4709,74,oh,synth,psnr,3
4710,74,oh,fixed,ssim,7
4711,74,oh,removal,ssim,5
4712,74,oh,synth,ssim,0
4713,74,oh,fixed,lpips,5
4714,74,oh,removal,lpips,2
4715,74,oh,synth,lpips,3
4716,74,ours,fixed,psnr,4
4717,74,ours,removal,psnr,5
4718,74,ours,synth,psnr,3
4719,74,ours,fixed,ssim,7
4720,74,ours,removal,ssim,2
4721,74,ours,synth,ssim,8
4722,74,ours,fixed,lpips,8
4723,74,ours,removal,lpips,3
4724,74,ours,synth,lpips,2
4725,75,kim,fixed,psnr,0
4726,75,kim,removal,psnr,2
4727,75,kim,synth,psnr,9
4728,75,kim,fixed,ssim,6
4729,75,kim,removal,ssim,0
4730,75,kim,synth,ssim,1
4731,75,kim,fixed,lpips,2
4732,75,kim,removal,lpips,1
4733,75,kim,synth,lpips,9
4734,75,newson,fixed,psnr,9
4735,75,newson,removal,psnr,2
4736,75,newson,synth,psnr,3
4737,75,newson,fixed,ssim,6
4738,75,newson,removal,ssim,9
4739,75,newson,synth,ssim,1
4740,75,newson,fixed,lpips,7
4741,75,newson,removal,lpips,9
4742,75,newson,synth,lpips,7
4743,75,xu,fixed,psnr,1
4744,75,xu,removal,psnr,5
4745,75,xu,synth,psnr,0
4746,75,xu,fixed,ssim,9
4747,75,xu,removal,ssim,7
4748,75,xu,synth,ssim,2
4749,75,xu,fixed,lpips,8
4750,75,xu,removal,lpips,9
4751,75,xu,synth,lpips,3
4752,75,lee,fixed,psnr,9
4753,75,lee,removal,psnr,1
4754,75,lee,synth,psnr,2
4755,75,lee,fixed,ssim,3
4756,75,lee,removal,ssim,3
4757,75,lee,synth,ssim,3
4758,75,lee,fixed,lpips,6
4759,75,lee,removal,lpips,9
4760,75,lee,synth,lpips,9
4761,75,huang,fixed,psnr,8
4762,75,huang,removal,psnr,2
4763,75,huang,synth,psnr,6
4764,75,huang,fixed,ssim,7
4765,75,huang,removal,ssim,5
4766,75,huang,synth,ssim,3
4767,75,huang,fixed,lpips,7
4768,75,huang,removal,lpips,6
4769,75,huang,synth,lpips,1
4770,75,oh,fixed,psnr,6
4771,75,oh,removal,psnr,5
4772,75,oh,synth,psnr,8
4773,75,oh,fixed,ssim,2
4774,75,oh,removal,ssim,4
4775,75,oh,synth,ssim,2
4776,75,oh,fixed,lpips,5
4777,75,oh,removal,lpips,1
4778,75,oh,synth,lpips,1
4779,75,ours,fixed,psnr,7
4780,75,ours,removal,psnr,2
4781,75,ours,synth,psnr,5
4782,75,ours,fixed,ssim,1
4783,75,ours,removal,ssim,3
4784,75,ours,synth,ssim,2
4785,75,ours,fixed,lpips,7
4786,75,ours,removal,lpips,0
4787,75,ours,synth,lpips,6
4788,76,kim,fixed,psnr,6
4789,76,kim,removal,psnr,4
4790,76,kim,synth,psnr,3
4791,76,kim,fixed,ssim,7
4792,76,kim,removal,ssim,9
4793,76,kim,synth,ssim,5
4794,76,kim,fixed,lpips,7
4795,76,kim,removal,lpips,9
4796,76,kim,synth,lpips,6
4797,76,newson,fixed,psnr,6
4798,76,newson,removal,psnr,3
4799,76,newson,synth,psnr,0
4800,76,newson,fixed,ssim,0
4801,76,newson,removal,ssim,1
4802,76,newson,synth,ssim,3
4803,76,newson,fixed,lpips,7
4804,76,newson,removal,lpips,2
4805,76,newson,synth,lpips,0
4806,76,xu,fixed,psnr,6
4807,76,xu,removal,psnr,5
4808,76,xu,synth,psnr,6
4809,76,xu,fixed,ssim,9
4810,76,xu,removal,ssim,0
4811,76,xu,synth,ssim,3
4812,76,xu,fixed,lpips,6
4813,76,xu,removal,lpips,0
4814,76,xu,synth,lpips,5
4815,76,lee,fixed,psnr,9
4816,76,lee,removal,psnr,6
4817,76,lee,synth,psnr,5
4818,76,lee,fixed,ssim,2
4819,76,lee,removal,ssim,7
4820,76,lee,synth,ssim,2
4821,76,lee,fixed,lpips,4
4822,76,lee,removal,lpips,3
4823,76,lee,synth,lpips,4
4824,76,huang,fixed,psnr,3
4825,76,huang,removal,psnr,8
4826,76,huang,synth,psnr,3
4827,76,huang,fixed,ssim,0
4828,76,huang,removal,ssim,0
4829,76,huang,synth,ssim,1
4830,76,huang,fixed,lpips,3
4831,76,huang,removal,lpips,0
4832,76,huang,synth,lpips,6
4833,76,oh,fixed,psnr,9
4834,76,oh,removal,psnr,0
4835,76,oh,synth,psnr,8
4836,76,oh,fixed,ssim,2
4837,76,oh,removal,ssim,6
4838,76,oh,synth,ssim,6
4839,76,oh,fixed,lpips,0
4840,76,oh,removal,lpips,0
4841,76,oh,synth,lpips,2
4842,76,ours,fixed,psnr,2
4843,76,ours,removal,psnr,9
4844,76,ours,synth,psnr,3
4845,76,ours,fixed,ssim,7
4846,76,ours,removal,ssim,3
4847,76,ours,synth,ssim,7
4848,76,ours,fixed,lpips,8
4849,76,ours,removal,lpips,7
4850,76,ours,synth,lpips,8
4851,77,kim,fixed,psnr,0
4852,77,kim,removal,psnr,1
4853,77,kim,synth,psnr,6
4854,77,kim,fixed,ssim,0
4855,77,kim,removal,ssim,8
4856,77,kim,synth,ssim,6
4857,77,kim,fixed,lpips,7
4858,77,kim,removal,lpips,6
4859,77,kim,synth,lpips,7
4860,77,newson,fixed,psnr,9
4861,77,newson,removal,psnr,5
4862,77,newson,synth,psnr,6
4863,77,newson,fixed,ssim,6
4864,77,newson,removal,ssim,9
4865,77,newson,synth,ssim,9
4866,77,newson,fixed,lpips,5
4867,77,newson,removal,lpips,4
4868,77,newson,synth,lpips,5
4869,77,xu,fixed,psnr,4
4870,77,xu,removal,psnr,8
4871,77,xu,synth,psnr,7
4872,77,xu,fixed,ssim,8
4873,77,xu,removal,ssim,1
4874,77,xu,synth,ssim,3
4875,77,xu,fixed,lpips,3
4876,77,xu,removal,lpips,3
4877,77,xu,synth,lpips,3
4878,77,lee,fixed,psnr,4
4879,77,lee,removal,psnr,6
4880,77,lee,synth,psnr,3
4881,77,lee,fixed,ssim,9
4882,77,lee,removal,ssim,5
4883,77,lee,synth,ssim,9
4884,77,lee,fixed,lpips,3
4885,77,lee,removal,lpips,6
4886,77,lee,synth,lpips,5
4887,77,huang,fixed,psnr,2
4888,77,huang,removal,psnr,1
4889,77,huang,synth,psnr,7
4890,77,huang,fixed,ssim,8
4891,77,huang,removal,ssim,1
4892,77,huang,synth,ssim,3
4893,77,huang,fixed,lpips,6
