SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-9-2020,Single Family Residential,10837 4th Ave S,Seattle,WA,98168,386000,3,1.75,White Center,1390,6762,1946,65,278,,Sold,,,http://www.redfin.com/WA/Seattle/10837-4th-Ave-S-98168/home/188908,NWMLS,1601421,N,Y,47.5059849,-122.3291727
PAST SALE,September-16-2019,Single Family Residential,5719 18th Ave NE,Seattle,WA,98105,1670000,3,2.25,Ravenna,3240,4212,1910,362,515,,Sold,,,http://www.redfin.com/WA/Seattle/5719-18th-Ave-NE-98105/home/308643,NWMLS,1507840,N,Y,47.6710329,-122.3087347
PAST SALE,September-26-2019,Single Family Residential,6313 14th Ave NE,Seattle,WA,98115,905000,4,1.75,Ravenna,1810,5488,1918,352,500,,Sold,,,http://www.redfin.com/WA/Seattle/6313-14th-Ave-NE-98115/home/308854,NWMLS,1506011,N,Y,47.6749098,-122.3134376
PAST SALE,,Single Family Residential,1735 NE 94th St,Seattle,WA,98115,750000,5,2.5,,2750,7540,1963,,273,,,,,http://www.redfin.com/WA/Seattle/1735-NE-94th-St-98115/home/107145,,,N,Y,47.6964786,-122.3079414
PAST SALE,,Single Family Residential,6518 18th Ave NE,Seattle,WA,98115,438163,2,1.5,,2440,4080,1924,,180,,,,,http://www.redfin.com/WA/Seattle/6518-18th-Ave-NE-98115/home/309134,,,N,Y,47.6764,-122.3084157
PAST SALE,December-17-2019,Single Family Residential,827 NE 98th St,Seattle,WA,98115,439500,1,1.0,Maple Leaf,600,5425,1928,270,733,,Sold,,,http://www.redfin.com/WA/Seattle/827-NE-98th-St-98115/home/109740,NWMLS,1539605,N,Y,47.70012,-122.319183
PAST SALE,February-13-2020,Single Family Residential,8055 20th Ave NE,Seattle,WA,98115,900000,4,2.25,Ravenna,2970,5700,1950,212,303,,Sold,,,http://www.redfin.com/WA/Seattle/8055-20th-Ave-NE-98115/home/310503,NWMLS,1550942,N,Y,47.6882927,-122.3071248
PAST SALE,October-10-2019,Single Family Residential,1714 NE 92nd St,Seattle,WA,98115,780000,3,1.75,Maple Leaf,1750,6380,1947,338,446,,Sold,,,http://www.redfin.com/WA/Seattle/1714-NE-92nd-St-98115/home/107144,NWMLS,1510010,N,Y,47.696144,-122.3088517
PAST SALE,October-22-2019,Single Family Residential,6029 29th Ave NE,Seattle,WA,98115,780000,1,1.75,Bryant,1312,3500,1925,326,595,,Sold,,,http://www.redfin.com/WA/Seattle/6029-29th-Ave-NE-98115/home/313106,NWMLS,1521785,N,Y,47.6730548,-122.2967411
PAST SALE,July-15-2020,Single Family Residential,9802 15th Ave NE,Seattle,WA,98115,937000,6,3.0,Maple Leaf,3120,7667,1949,59,300,,Sold,,,http://www.redfin.com/WA/Seattle/9802-15th-Ave-NE-98115/home/107128,NWMLS,1615890,N,Y,47.700506,-122.311855
PAST SALE,July-16-2020,Single Family Residential,7389 25 Ave NE,Seattle,WA,98115,635000,3,1.0,Ravenna,1100,5264,1953,58,577,,Sold,,,http://www.redfin.com/WA/Seattle/7389-25th-Ave-NE-98115/home/310749,NWMLS,1615568,N,Y,47.6819314,-122.3010235
PAST SALE,August-3-2020,Single Family Residential,1018 NE 97th St,Seattle,WA,98115,900000,4,2.75,Maple Leaf,1930,4342,1927,40,466,,Sold,,,http://www.redfin.com/WA/Seattle/1018-NE-97th-St-98115/home/110507,NWMLS,1621652,N,Y,47.6996802,-122.316818
PAST SALE,February-14-2020,Single Family Residential,7519 25th Ave NE,Seattle,WA,98115,615000,3,2.0,Ravenna,1230,2350,1986,211,500,,Sold,,,http://www.redfin.com/WA/Seattle/7519-25th-Ave-NE-98115/home/309673,NWMLS,1508967,N,Y,47.6836464,-122.3011605
PAST SALE,July-8-2020,Single Family Residential,7330 23rd Ave NE,Seattle,WA,98115,900000,3,1.75,Ravenna,2040,4416,1927,66,441,,Sold,,,http://www.redfin.com/WA/Seattle/7330-23rd-Ave-NE-98115/home/310884,NWMLS,1614186,N,Y,47.6820931,-122.3025828
PAST SALE,May-11-2020,Single Family Residential,1014 NE 88th St,Seattle,WA,98115,850000,3,2.0,Maple Leaf,1603,6380,1926,124,530,,Sold,,,http://www.redfin.com/WA/Seattle/1014-NE-88th-St-98115/home/110282,NWMLS,1578660,N,Y,47.6925301,-122.316967
PAST SALE,July-20-2020,Single Family Residential,6208 Latona Ave NE,Seattle,WA,98115,900000,3,2.0,Green Lake,1550,1888,1904,54,581,,Sold,,,http://www.redfin.com/WA/Seattle/6208-Latona-Ave-NE-98115/home/304664,NWMLS,1610153,N,Y,47.6739285,-122.3252466
PAST SALE,May-26-2020,Single Family Residential,822 NE 88th St,Seattle,WA,98115,640000,0,,Maple Leaf,1580,6380,1946,109,405,,Sold,,,http://www.redfin.com/WA/Seattle/822-NE-88th-St-98115/home/109849,NWMLS,1591769,N,Y,47.6923879,-122.3193134
PAST SALE,June-30-2020,Single Family Residential,6644 E Green Lake Way N,Seattle,WA,98103,1600000,4,2.75,Green Lake,2870,4251,1926,74,557,,Sold,,,http://www.redfin.com/WA/Seattle/6644-E-Green-Lake-Way-N-98103/home/307038,NWMLS,1603511,N,Y,47.6781187,-122.330722
PAST SALE,July-16-2020,Single Family Residential,9811 8th Ave NE,Seattle,WA,98115,1225000,3,3.5,Maple Leaf,2852,3291,2016,58,430,,Sold,,,http://www.redfin.com/WA/Seattle/9811-8th-Ave-NE-98115/home/106723662,NWMLS,1579671,N,Y,47.700694,-122.3206743
PAST SALE,May-11-2020,Single Family Residential,9610 8th Ave NE,Seattle,WA,98115,932501,3,3.0,Maple Leaf,2060,5413,1925,124,453,,Sold,,,http://www.redfin.com/WA/Seattle/9610-8th-Ave-NE-98115/home/110417,NWMLS,1585983,N,Y,47.6988362,-122.3200726
PAST SALE,August-5-2020,Single Family Residential,7714 Bagley Ave N,Seattle,WA,98103,1233000,3,2.0,Green Lake,2100,3600,1931,38,587,,Sold,,,http://www.redfin.com/WA/Seattle/7714-Bagley-Ave-N-98103/home/306182,NWMLS,1621347,N,Y,47.6855848,-122.3312422
PAST SALE,July-14-2020,Single Family Residential,7522 9th Ave NE,Seattle,WA,98115,915000,3,2.5,Maple Leaf,2020,4120,1925,60,453,,Sold,,,http://www.redfin.com/WA/Seattle/7522-9th-Ave-NE-98115/home/108853,NWMLS,1611854,N,Y,47.6838592,-122.3183497
PAST SALE,June-11-2020,Single Family Residential,7557 9th Ave NE,Seattle,WA,98115,738000,3,2.0,Maple Leaf,1760,4300,1924,93,419,,Sold,,,http://www.redfin.com/WA/Seattle/7557-9th-Ave-NE-98115/home/108567,NWMLS,1591229,N,Y,47.6847924,-122.3187843
PAST SALE,June-11-2020,Single Family Residential,8923 8th Ave NE,Seattle,WA,98115,1010000,4,1.75,Maple Leaf,2060,5413,1941,93,490,,Sold,,,http://www.redfin.com/WA/Seattle/8923-8th-Ave-NE-98115/home/110138,NWMLS,1601731,N,Y,47.6937621,-122.32056
PAST SALE,December-26-2019,Single Family Residential,539 NE 83rd St,Seattle,WA,98115,1080000,4,2.75,Maple Leaf,2370,4080,1925,261,456,,Sold,,,http://www.redfin.com/WA/Seattle/539-NE-83rd-St-98115/home/108825,NWMLS,1540205,N,Y,47.6887467,-122.321208
PAST SALE,March-11-2020,Single Family Residential,9202 20th Ave NE,Seattle,WA,98115,540000,3,1.75,Maple Leaf,1390,5376,1928,185,388,,Sold,,,http://www.redfin.com/WA/Seattle/9202-20th-Ave-NE-98115/home/106923,NWMLS,1578418,N,Y,47.6958631,-122.3064976
PAST SALE,July-14-2020,Single Family Residential,8027 Sunnyside Ave N,Seattle,WA,98103,1420000,4,3.5,Green Lake,3310,4650,2004,60,429,,Sold,,,http://www.redfin.com/WA/Seattle/8027-Sunnyside-Ave-N-98103/home/306598,NWMLS,1599064,N,Y,47.6877583,-122.330062
PAST SALE,November-18-2019,Single Family Residential,8808 13th Ave SW,Seattle,WA,98106,465000,2,1.0,Highland Park,1090,7490,1918,299,427,,Sold,,,http://www.redfin.com/WA/Seattle/8808-13th-Ave-SW-98106/home/475671,NWMLS,1524198,N,Y,47.5243194,-122.3513598
PAST SALE,November-26-2019,Single Family Residential,8125 9th Ave SW,Seattle,WA,98106,840000,4,2.5,Highland Park,2456,4620,2019,291,342,,Sold,,,http://www.redfin.com/WA/Seattle/8125-9th-Ave-SW-98106/home/147405777,NWMLS,1397465,N,Y,47.5293771,-122.347094
PAST SALE,January-3-2020,Single Family Residential,1103 SW Kenyon St,Seattle,WA,98106,370000,2,1.0,Highland Park,790,2730,1942,253,468,,Sold,,,http://www.redfin.com/WA/Seattle/1103-SW-Kenyon-St-98106/home/474831,NWMLS,1538956,N,Y,47.5317616,-122.3495462
PAST SALE,July-16-2020,Single Family Residential,8802 10th Ave SW,Seattle,WA,98106,440000,2,1.0,Highland Park,870,4760,1940,58,506,,Sold,,,http://www.redfin.com/WA/Seattle/8802-10th-Ave-SW-98106/home/476424,NWMLS,1612971,N,Y,47.5245293,-122.3476847
PAST SALE,June-18-2020,Single Family Residential,7512 14th Ave SW,Seattle,WA,98106,533000,4,1.0,Highland Park,1670,4000,1919,86,319,,Sold,,,http://www.redfin.com/WA/Seattle/7512-14th-Ave-SW-98106/home/161489,NWMLS,1595249,N,Y,47.5350254,-122.3525388
PAST SALE,July-30-2020,Single Family Residential,462 SW 111th St,Seattle,WA,98146,581000,3,2.5,West Seattle,1850,3749,2015,44,314,80,Sold,,,http://www.redfin.com/WA/Seattle/462-SW-111th-St-98146/home/55551055,NWMLS,1615958,N,Y,47.5044875,-122.3409336
PAST SALE,July-24-2020,Single Family Residential,5950 17th Ave SW,Seattle,WA,98106,570000,3,2.25,Puget Ridge,2840,5872,1959,50,201,,Sold,,,http://www.redfin.com/WA/Seattle/5950-17th-Ave-SW-98106/home/160751,NWMLS,1584732,N,Y,47.548616,-122.3556774
PAST SALE,July-24-2020,Single Family Residential,9203 21st Ave SW,Seattle,WA,98106,452000,3,1.75,Westwood Village,1048,4300,1941,50,431,,Sold,,,http://www.redfin.com/WA/Seattle/9203-21st-Ave-SW-98106/home/473129,NWMLS,1616508,N,Y,47.5208644,-122.3609479
PAST SALE,July-24-2020,Single Family Residential,9246 15th Ave SW,Seattle,WA,98106,440000,2,1.0,Highland Park,870,4440,1943,50,506,,Sold,,,http://www.redfin.com/WA/Seattle/9246-15th-Ave-SW-98106/home/476353,NWMLS,1616048,N,Y,47.5196769,-122.3537365
PAST SALE,July-16-2020,Single Family Residential,10022 12th Ave SW,Seattle,WA,98146,437000,3,1.75,White Center,1800,9600,1947,58,243,,Sold,,,http://www.redfin.com/WA/Seattle/10022-12th-Ave-SW-98146/home/182562,NWMLS,1570887,N,Y,47.5130784,-122.3498597
PAST SALE,August-14-2020,Single Family Residential,9445 14th Ave SW,Seattle,WA,98106,545000,4,1.75,Highland Park,1630,6771,1930,29,334,,Sold,,,http://www.redfin.com/WA/Seattle/9445-14th-Ave-SW-98106/home/474679,NWMLS,1589858,N,Y,47.5178775,-122.3530715
PAST SALE,May-1-2020,Single Family Residential,11025 11th Ave SW,Seattle,WA,98146,781000,4,3.0,Seattle,2615,7658,2020,134,299,,Sold,,,http://www.redfin.com/WA/Seattle/11025-11th-Ave-SW-98146/home/182192,NWMLS,1571528,N,Y,47.5038774,-122.348794
PAST SALE,August-12-2020,Single Family Residential,970 SW 97th St,Seattle,WA,98106,635000,4,2.25,White Center,1830,2769,2014,31,347,,Sold,,,http://www.redfin.com/WA/Seattle/970-SW-97th-St-98106/home/8188269,NWMLS,1628915,N,Y,47.5164638,-122.3476372
PAST SALE,June-5-2020,Single Family Residential,7937 10th Ave SW,Seattle,WA,98106,671000,4,2.75,Highland Park,2620,5080,1948,99,256,,Sold,,,http://www.redfin.com/WA/Seattle/7937-10th-Ave-SW-98106/home/475064,NWMLS,1596524,N,Y,47.53082,-122.3483797
PAST SALE,July-10-2020,Single Family Residential,7757 20th Ave SW,Seattle,WA,98106,670000,4,2.25,West Seattle,2031,5504,1977,64,330,,Sold,,,http://www.redfin.com/WA/Seattle/7757-20th-Ave-SW-98106/home/475506,NWMLS,1611192,N,Y,47.532013,-122.3593658
PAST SALE,July-2-2020,Single Family Residential,9222 12th Ave SW,Seattle,WA,98106,425000,2,1.0,Highland Park,720,6300,1943,72,590,,Sold,,,http://www.redfin.com/WA/Seattle/9222-12th-Ave-SW-98106/home/474547,NWMLS,1605412,N,Y,47.5203099,-122.3503476
PAST SALE,,Single Family Residential,2206 SW 112th St,Seattle,WA,98146,300000,2,1.0,,770,16761,1948,,390,,,,,http://www.redfin.com/WA/Seattle/2206-SW-112th-St-98146/home/179641,,,N,Y,47.5030165,-122.3610347
PAST SALE,July-14-2020,Single Family Residential,10046 17th Ave SW,Seattle,WA,98146,485000,3,2.0,White Center,1470,2500,2002,60,330,,Sold,,,http://www.redfin.com/WA/Seattle/10046-17th-Ave-SW-98146/home/180104,NWMLS,1610993,N,Y,47.5123487,-122.3559565
PAST SALE,August-11-2020,Single Family Residential,840 SW Holden St,Seattle,WA,98106,560000,3,1.75,Highland Park,1400,6128,1919,32,400,,Sold,,,http://www.redfin.com/WA/Seattle/840-SW-Holden-St-98106/home/474501,NWMLS,1607179,N,Y,47.5338875,-122.3464118
PAST SALE,September-23-2019,Single Family Residential,2003 33rd Ave S,Seattle,WA,98144,1498000,4,3.0,Mt Baker,3380,5500,1912,355,443,,Sold,,,http://www.redfin.com/WA/Seattle/2003-33rd-Ave-S-98144/home/488791,NWMLS,1460750,N,Y,47.5849602,-122.2912153
PAST SALE,,Single Family Residential,5207 19th Ave SW,Seattle,WA,98106,500000,3,2.5,,1840,5000,1995,,272,,,,,http://www.redfin.com/WA/Seattle/5207-19th-Ave-SW-98106/home/160134,,,N,Y,47.5554107,-122.3585447
PAST SALE,June-3-2020,Single Family Residential,2918 23rd Ave S,Seattle,WA,98144,720000,3,2.0,N Beacon Hill,2347,4000,1919,101,307,,Sold,,,http://www.redfin.com/WA/Seattle/2918-23rd-Ave-S-98144/home/169057,NWMLS,1593180,N,Y,47.576958,-122.3030484
PAST SALE,August-3-2020,Single Family Residential,3104 14th Ave S,Seattle,WA,98144,926000,5,3.0,N Beacon Hill,2293,4200,1909,40,404,,Sold,,,http://www.redfin.com/WA/Seattle/3104-14th-Ave-S-98144/home/167486,NWMLS,1620601,N,Y,47.5757095,-122.3143478
PAST SALE,,Single Family Residential,1312 13th Ave S,Seattle,WA,98144,725000,4,1.0,,1510,768,1924,,480,,,,,http://www.redfin.com/WA/Seattle/1312-13th-Ave-S-98144/home/142929,,,N,Y,47.5911375,-122.3156479
PAST SALE,July-15-2020,Single Family Residential,2419 S Ferdinand St,Seattle,WA,98108,920000,4,1.0,Beacon Hill,2570,7813,1930,59,358,,Sold,,,http://www.redfin.com/WA/Seattle/2419-S-Ferdinand-St-98108/home/479391,NWMLS,1635581,N,Y,47.5583333,-122.301759
PAST SALE,July-15-2020,Single Family Residential,3304 23rd Ave S,Seattle,WA,98144,595000,2,1.0,N Beacon Hill,1261,3200,1914,59,472,,Sold,,,http://www.redfin.com/WA/Seattle/3304-23rd-Ave-S-98144/home/169456,NWMLS,1607368,N,Y,47.5738345,-122.3030782
PAST SALE,May-19-2020,Single Family Residential,2122 29th Ave S,Seattle,WA,98144,815000,5,4.25,Mt Baker,3455,6000,1927,116,236,,Sold,,,http://www.redfin.com/WA/Seattle/2122-29th-Ave-S-98144/home/170675,NWMLS,1564091,N,Y,47.5837974,-122.2947744
PAST SALE,June-30-2020,Single Family Residential,1358 32nd Ave S,Seattle,WA,98144,2300000,4,4.25,Leschi,4343,3200,2017,74,530,,Sold,,,http://www.redfin.com/WA/Seattle/1358-32nd-Ave-S-98144/home/22590946,NWMLS,1594560,N,Y,47.5908716,-122.2911091
PAST SALE,October-25-2019,Single Family Residential,4203 2nd Ave NW,Seattle,WA,98107,912000,4,3.5,Fremont,1930,5500,1946,323,473,,Sold,,,http://www.redfin.com/WA/Seattle/4203-2nd-Ave-NW-98107/home/301985,NWMLS,1516956,N,Y,47.6578638,-122.3586656
PAST SALE,October-18-2019,Single Family Residential,4439 1st Ave NW,Seattle,WA,98107,885000,3,2.0,Fremont,1380,5500,1951,330,641,,Sold,,,http://www.redfin.com/WA/Seattle/4439-1st-Ave-NW-98107/home/302580,NWMLS,1477855,N,Y,47.6610718,-122.3574586
PAST SALE,October-2-2019,Single Family Residential,7740 Earl Ave NW,Seattle,WA,98117,738000,3,2.0,Loyal Heights,1360,3880,1942,346,543,,Sold,,,http://www.redfin.com/WA/Seattle/7740-Earl-Ave-NW-98117/home/164026,NWMLS,1487705,N,Y,47.6861858,-122.3916022
PAST SALE,March-5-2020,Single Family Residential,4567 35th Ave W,Seattle,WA,98199,750000,3,2.25,Magnolia,1940,4000,1910,191,387,,Sold,,,http://www.redfin.com/WA/Seattle/4567-35th-Ave-W-98199/home/123194,NWMLS,1514898,N,Y,47.6630061,-122.4028038
PAST SALE,March-5-2020,Single Family Residential,6043 7th Ave NW,Seattle,WA,98107,795000,2,1.0,Ballard,1640,3100,1924,191,485,,Sold,,,http://www.redfin.com/WA/Seattle/6043-7th-Ave-NW-98107/home/494834,NWMLS,1558308,N,Y,47.6736782,-122.3653373
PAST SALE,January-16-2020,Single Family Residential,340 NW 51st St,Seattle,WA,98107,750000,2,1.0,Ballard,900,5000,1910,240,833,,Sold,,,http://www.redfin.com/WA/Seattle/340-NW-51st-St-98107/home/303729,NWMLS,1548132,N,Y,47.6659159,-122.3624587
PAST SALE,March-20-2020,Single Family Residential,6744 9th Ave NW,Seattle,WA,98117,1235000,4,2.75,Whittier,2280,3816,1929,176,542,,Sold,,,http://www.redfin.com/WA/Seattle/6744-9th-Ave-NW-98117/home/497450,NWMLS,1569583,N,Y,47.6790891,-122.3684361
PAST SALE,March-31-2020,Single Family Residential,656 NW 81st St,Seattle,WA,98117,701000,2,1.75,Greenwood,1320,2609,1938,165,531,,Sold,,,http://www.redfin.com/WA/Seattle/656-NW-81st-St-98117/home/497071,NWMLS,1567303,N,Y,47.6878114,-122.3656975
PAST SALE,November-15-2019,Single Family Residential,624 NW 79th St,Seattle,WA,98117,699000,3,1.0,Ballard,1860,3640,1928,302,376,,Sold,,,http://www.redfin.com/WA/Seattle/624-NW-79th-St-98117/home/498393,NWMLS,1533016,N,Y,47.6863922,-122.3644418
PAST SALE,March-25-2020,Single Family Residential,7728 32nd Ave NW,Seattle,WA,98117,941000,2,1.0,Sunset Hill,2080,5875,1925,171,452,,Sold,,,http://www.redfin.com/WA/Seattle/7728-32nd-Ave-NW-98117/home/164205,NWMLS,1566628,N,Y,47.6858376,-122.3980009
PAST SALE,March-20-2020,Single Family Residential,8025 28th Ave NW,Seattle,WA,98117,811000,3,1.0,Loyal Heights,1640,5020,1943,176,495,,Sold,,,http://www.redfin.com/WA/Seattle/8025-28th-Ave-NW-98117/home/165021,NWMLS,1566909,N,Y,47.6875788,-122.3933032
PAST SALE,March-20-2020,Single Family Residential,401 N Bowdoin Pl,Seattle,WA,98103,900000,3,1.75,Fremont,1460,2280,1928,176,616,,Sold,,,http://www.redfin.com/WA/Seattle/401-N-Bowdoin-Pl-98103/home/303485,NWMLS,1564315,N,Y,47.6544853,-122.3542891
PAST SALE,,Single Family Residential,9237 Palatine Ave N,Seattle,WA,98103,300808,4,1.0,,1980,6350,1953,,152,,,,,http://www.redfin.com/WA/Seattle/9237-Palatine-Ave-N-98103/home/100046,,,N,Y,47.6971355,-122.3570596
PAST SALE,March-23-2020,Single Family Residential,336 NW 54th St,Seattle,WA,98107,800000,0,,Fremont,1150,5000,1904,173,696,,Sold,,,http://www.redfin.com/WA/Seattle/336-NW-54th-St-98107/home/302020,NWMLS,1582799,N,Y,47.6681096,-122.362196
PAST SALE,March-4-2020,Single Family Residential,134 NW 56TH St,Seattle,WA,98107,960000,4,1.75,Phinney Ridge,2720,8102,1923,192,353,,Sold,,,http://www.redfin.com/WA/Seattle/134-NW-56th-St-98107/home/299868,NWMLS,1548759,N,Y,47.6702074,-122.3592225
PAST SALE,April-7-2020,Single Family Residential,5319 Greenwood Ave N,Seattle,WA,98103,1201000,3,1.75,Phinney Ridge,2800,4500,1900,158,429,,Sold,,,http://www.redfin.com/WA/Seattle/5319-Greenwood-Ave-N-98103/home/298916,NWMLS,1564948,N,Y,47.6676756,-122.3556909
PAST SALE,April-8-2020,Single Family Residential,8041 30th Ave NW,Seattle,WA,98117,1165000,4,2.75,Sunset Hill,2020,4640,1941,157,577,,Sold,,,http://www.redfin.com/WA/Seattle/8041-30th-Ave-NW-98117/home/163655,NWMLS,1568752,N,Y,47.6880106,-122.3960104
PAST SALE,April-3-2020,Single Family Residential,315 NW 78th,Seattle,WA,98117,878600,3,1.75,Phinney Ridge,1760,3605,1911,162,499,,Sold,,,http://www.redfin.com/WA/Seattle/315-NW-78th-St-98117/home/497877,NWMLS,1574172,N,Y,47.6852727,-122.3612893
PAST SALE,,Single Family Residential,321 NW 80th St,Seattle,WA,98117,850000,2,1.75,,1040,3848,1920,,817,,,,,http://www.redfin.com/WA/Seattle/321-NW-80th-St-98117/home/498546,,,N,Y,47.6867606,-122.3616183
PAST SALE,March-26-2020,Single Family Residential,6749 18th Ave NW,Seattle,WA,98117,1330000,6,2.75,Ballard,2420,5100,1925,170,550,,Sold,,,http://www.redfin.com/WA/Seattle/6749-18th-Ave-NW-98117/home/165693,NWMLS,1568495,N,Y,47.6791368,-122.3802414
PAST SALE,March-24-2020,Single Family Residential,4126 3rd Ave NW,Seattle,WA,98107,1175000,0,,Fremont,1780,7500,1908,172,660,,Sold,,,http://www.redfin.com/WA/Seattle/4126-3rd-Ave-NW-98107/home/302056,NWMLS,1584900,N,Y,47.6572479,-122.3604739
PAST SALE,April-10-2020,Single Family Residential,4227 4th Ave NW,Seattle,WA,98107,1117000,4,1.75,Fremont,3480,5000,2004,155,321,,Sold,,,http://www.redfin.com/WA/Seattle/4227-4th-Ave-NW-98107/home/303030,NWMLS,1575154,N,Y,47.6586246,-122.3622286
PAST SALE,March-31-2020,Single Family Residential,119 NW 40th St,Seattle,WA,98107,1625000,4,3.25,Fremont,3130,5000,2002,165,519,,Sold,,,http://www.redfin.com/WA/Seattle/119-NW-40th-St-98107/home/302624,NWMLS,1570145,N,Y,47.6553979,-122.3580512
PAST SALE,December-6-2019,Single Family Residential,7356 14th Ave NW,Seattle,WA,98117,680000,2,2.0,Whittier,1540,2500,1927,281,442,,Sold,,,http://www.redfin.com/WA/Seattle/7356-14th-Ave-NW-98117/home/495776,NWMLS,1533715,N,Y,47.6830499,-122.3733125
PAST SALE,April-17-2020,Single Family Residential,113 NW 83rd St,Seattle,WA,98117,875000,3,2.0,Greenwood,1680,3840,1924,148,521,,Sold,,,http://www.redfin.com/WA/Seattle/113-NW-83rd-St-98117/home/495111,NWMLS,1572255,N,Y,47.6889372,-122.3586651
PAST SALE,September-19-2019,Single Family Residential,7742 31st Ave NW,Seattle,WA,98117,900000,5,2.25,Sunset Hill,2510,6982,1907,359,359,,Sold,,,http://www.redfin.com/WA/Seattle/7742-31st-Ave-NW-98117/home/164235,NWMLS,1506805,N,Y,47.6861952,-122.3965972
PAST SALE,March-16-2020,Single Family Residential,2035 NW 62nd St Unit B,Seattle,WA,98107,1075000,4,2.75,Ballard,1932,1698,2018,180,556,,Sold,,,http://www.redfin.com/WA/Seattle/2035-NW-62nd-St-98107/unit-B/home/144466570,NWMLS,1559345,N,Y,47.6736623,-122.3836934
PAST SALE,November-13-2019,Single Family Residential,8311 16th Ave NW,Seattle,WA,98117,743000,4,1.5,Crown Hill,1770,4525,1944,304,420,,Sold,,,http://www.redfin.com/WA/Seattle/8311-16th-Ave-NW-98117/home/165056,NWMLS,1527174,N,Y,47.6891002,-122.378129
PAST SALE,November-25-2019,Single Family Residential,6731 Dibble Ave NW,Seattle,WA,98117,690000,3,1.75,Ballard,1540,2650,1977,292,448,,Sold,,,http://www.redfin.com/WA/Seattle/6731-Dibble-Ave-NW-98117/home/495200,NWMLS,1526260,N,Y,47.6786796,-122.3679333
PAST SALE,December-10-2019,Single Family Residential,740 N 83rd St,Seattle,WA,98103,680000,2,1.0,Green Lake,1300,4284,1950,277,523,,Sold,,,http://www.redfin.com/WA/Seattle/740-N-83rd-St-98103/home/301540,NWMLS,1521733,N,Y,47.6892688,-122.3481129
PAST SALE,September-30-2019,Single Family Residential,131 N 82nd St,Seattle,WA,98103,875000,3,1.75,Greenwood,1880,3840,1912,348,465,,Sold,,,http://www.redfin.com/WA/Seattle/131-N-82nd-St-98103/home/495193,NWMLS,1489810,N,Y,47.6881805,-122.3566079
PAST SALE,November-12-2019,Single Family Residential,6556 Sycamore Ave NW,Seattle,WA,98117,705000,3,1.0,Phinney Ridge,2070,3750,1921,305,341,,Sold,,,http://www.redfin.com/WA/Seattle/6556-Sycamore-Ave-NW-98117/home/497592,NWMLS,1524276,N,Y,47.6776218,-122.3582545
PAST SALE,April-22-2020,Single Family Residential,326 NW 52nd St,Seattle,WA,98107,770000,3,1.0,Ballard,1840,5000,1925,143,418,,Sold,,,http://www.redfin.com/WA/Seattle/326-NW-52nd-St-98107/home/303740,NWMLS,1580933,N,Y,47.6666756,-122.3618598
